views,retweets,quotes,likes,bookmarks,tweet,profile_picture,name,profile_handle,profile_url,tweet_timing,tweet_date,tweet_id,tweet_url
,"2,440",,,,Hillary was @Wellesley's first student commencement speaker in 1969. Read the speech: http://hrc.io/1qkS1yz,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,4:48 PM,"May 14, 2016",,https://www.twitter.com/Wellesley
,"2,460",,,,Made a new friend in Ohio.,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:51 PM,"May 14, 2016",731602950523518976,https://www.twitter.com/HillaryClinton/status/731602950523518976
,1,,"1,377",,Worried about a Trump presidency? Here are four things you can do to prevent it: http://hrc.io/1rM5QHn,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,11:06 AM,"May 14, 2016",,https://www.twitter.comhttps://t.co/WS7zALCFu4
,"3,637",,,,"The American auto industry just had its best year ever. So yes, we can bring American manufacturing back.",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,10:38 AM,"May 16, 2016",732264005239181312,https://www.twitter.com/HillaryClinton/status/732264005239181312
,"1,388",,,,We’ve got to stop giving companies incentives to move jobs overseas. http://hrc.io/Manufacturing #MadeInAmerica,https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,4:32 PM,"May 16, 2016",,https://www.twitter.comhttps://t.co/ma8QY5STT6
,2,,"4,766",,"“In politics and in life, ignorance is not a virtue.” —@POTUS",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:07 PM,"May 15, 2016",,https://www.twitter.com/POTUS
,9,,"3,986",,"Every woman, no matter where she works, deserves birth control coverage. This shouldn't be a question. #SCOTUS -H",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,2:47 PM,"May 16, 2016",,https://www.twitter.com/hashtag/SCOTUS?src=hashtag_click
,838,,,,"""Implementar la idea [de Trump] a los Estados Unidos destruiría la economía"" —@VoxDotCom",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,5:24 PM,"May 15, 2016",,https://www.twitter.com/voxdotcom
,1,,"1,381",,"Who benefits from Trump's tax plan?

Billionaires—and millionaires like him. http://hrc.io/1NwXehY",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,12:57 PM,"May 17, 2016",,https://www.twitter.comhttps://t.co/COJ4TPXvm2
,1,,"1,630",,"Does Trump pay his fair share in taxes? As long as he keeps refusing to release his tax returns, voters won't know. http://hrc.io/1W0f7IG",https://pbs.twimg.com/profile_images/1835697796122370048/gNMHs4vB_normal.jpg,Hillary Clinton,@HillaryClinton,https://www.twitter.com/HillaryClinton,8:25 AM,"May 17, 2016",,https://www.twitter.comhttps://t.co/ZbMZy6KtX2
